organism,drug_code,drug_name,drug_class,period,omega,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2011,0.010410942866742942,0.00449193836911456,0.016329947364371326,0.0030199557462875525,3.447382591463855,5.662742131554762e-4
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2012,-9.009914159165878e-4,-0.006606855599453748,0.004804872767620572,0.002911208689825063,-0.3094904941255617,0.7569490734050119
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2013,-0.035559747157209984,-0.05149595041060301,-0.019623543903816956,0.008130865352167574,-4.373427134386164,1.2243189217976927e-5
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2007,0.0029212526336693987,-0.0019283081995107045,0.0077708134668495014,0.002474311197263226,1.1806326693669429,0.23775142897957496
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2008,0.00211535656830604,-0.0025548510548990327,0.0067855641915111125,0.002382802775991332,0.887759822012955,0.37467204979422675
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2009,0.01620789756099634,0.011537947177903317,0.02087784794408936,0.0023826715286245034,6.8024053531008635,1.0345028761864666e-11
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2010,0.0017107879124281004,-0.0028604512027212946,0.006282027027577495,0.002332307711369569,0.7335172387795681,0.4632447011605616
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2011,0.03813771394886139,0.033724413483810195,0.04255101441391258,0.0022517252867209512,16.937107814070423,2.9338862301110255e-64
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2012,-0.003892108692809266,-0.0083117015896558,5.274842040372675e-4,0.0022549357700997158,-1.7260397144869242,0.08434329238738622
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2013,0.005137510920227994,8.349881739909189e-4,0.00944003366646507,0.002195205003854574,2.3403330947255525,0.019268462170115668
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2014,0.00707565404378689,0.0027557325398864796,0.0113955755476873,0.0022040820841481784,3.21024978818856,0.001326606651554628
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2015,-0.016014192771749338,-0.020357910341139242,-0.011670475202359436,0.0022162231569827777,-7.225893620546527,5.012762334969075e-13
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2016,0.0018050419068046661,-0.0025643941131016056,0.006174477926710938,0.002229345056527481,0.8096736310601793,0.4181296633284033
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2007,4.146054042578373,4.095521242042334,4.196586843114412,0.025782514849576485,160.80875224033772,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2008,4.198290856894473,4.150357257574157,4.246224456214788,0.024456367412059345,171.66453161904622,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2009,4.088913291036638,4.042946104323966,4.13488047774931,0.023453077237773613,174.3444260888298,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2010,4.288536515210378,4.2431377894485145,4.333935240972242,0.0231630408109349,185.145661582819,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2011,4.18608869850369,4.142082916555958,4.230094480451423,0.02245234213222542,186.44329726721367,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2012,4.461125675606941,4.419070969281279,4.503180381932603,0.02145687709436701,207.9112284600867,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2013,4.562768031907041,4.499732133726568,4.625803930087513,0.0321617635210095,141.8693358940481,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2007,4.116785005825547,4.081271690940712,4.152298320710383,0.018119371154245625,227.20352548553686,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2008,4.160738985797016,4.126313695634299,4.1951642759597325,0.01756424629955393,236.8868504139961,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2009,4.089574049988871,4.055135978117134,4.124012121860607,0.01757076769949853,232.7487404039601,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2010,4.197344700955052,4.163959527952862,4.230729873957243,0.017033564527475262,246.41610945170666,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2011,4.041393412378077,4.008784946248861,4.074001878507293,0.01663727822879759,242.91193287750627,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2012,4.449595849270951,4.417045345927593,4.482146352614309,0.01660770483545228,267.92358687471665,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2013,4.314279369204311,4.282637153158248,4.345921585250373,0.016144284433618383,267.23261640636,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2014,4.333285112907635,4.301614711880099,4.364955513935172,0.016158664790449515,268.17098869881863,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2015,4.333046297952908,4.300829813263925,4.365262782641891,0.016437284023126393,263.6108429991561,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2016,4.095320521622776,4.063494449439799,4.127146593805754,0.01623809030881044,252.2045661613757,0
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,amplitude,NA,0.011500692460474228,-0.004625197651667311,0.027626582572615768,0.00822764614010283,1.3978107790049525,0.16217278689867654
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,phase,NA,4.549226329649613,3.2862371686211667,5.81221549067806,0.6443940659066929,-30.184594643934577,2.594064676424738e-199
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2013,-0.006499899642741543,-0.03480339457789615,0.02180359529241306,0.01444082399391467,-0.4501058696844852,0.6526350141750159
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2014,0.0025521426454923734,-0.013229660438987016,0.01833394572997176,0.008052088308236395,0.31695413013314994,0.7512790246909722
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2015,0.015200607822648472,-0.0014120414450587808,0.03181325709035572,0.008475997211553739,1.7933710268248237,0.07291643283423128
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2016,0.009071924258945605,-0.007018721894944851,0.02516257041283606,0.008209664198327839,1.1050298818304156,0.2691491196087042
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2017,-0.0041337345895611464,-0.02002988392646161,0.011762414747339318,0.008110429304970534,-0.5096813539855107,0.6102757666311135
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2018,0.025471535682648497,0.01062210836750447,0.040320962997792524,0.007576377643811018,3.3619675364856785,7.741623883423336e-4
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2019,-0.01355089922526879,-0.02619684742381602,-9.0495102672156e-4,0.006452132946470884,-2.100220088099814,0.03571181367676956
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2007,0.034115041561714646,0.021302525110573317,0.046927558012855974,0.006537118310440817,5.218666687923867,1.8055005926187671e-7
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2008,-0.029449958475218477,-0.041765681090652707,-0.01713423585978425,0.006283647410145838,-4.686761772735267,2.779019390236243e-6
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2009,0.01647731502423822,0.004197590457171725,0.02875703959130471,0.006265280721445597,2.6299404219570843,0.00854120217936166
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2010,-0.014157418017921837,-0.026158395467031602,-0.0021564405688120746,0.006123060190785108,-2.3121474518947287,0.02077144270579345
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2011,-0.015270366537031982,-0.02681945891412277,-0.0037212741599411923,0.0058925023460576625,-2.591490955832799,0.009557399528663583
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2012,-9.442354840227138e-4,-0.012505761361460418,0.01061729039341499,0.005898846085251335,-0.16007121907851615,0.872825274032977
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2013,-0.005513317404838634,-0.016762900124678716,0.005736265315001447,0.00573968848844946,-0.9605603885879216,0.3367754185294525
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2014,-6.519794981149025e-6,-0.011296545265530832,0.011283505675568534,0.005760322924096548,-0.0011318453960064388,0.9990969203307046
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2015,0.0028087851678274575,-0.008530569372562297,0.014148139708217213,0.005785491279346529,0.48548775414362216,0.6273313887123017
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2016,-0.007677030238600477,-0.019113316779585814,0.003759256302384862,0.005834947290457024,-1.3156983013636052,0.1882781362757518
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2013,1.2082610824824793,0.9614410128031033,1.4550811521618552,0.12593092098949837,9.59463389125248,8.593096622764165e-22
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2014,1.1610922900314096,1.0453931910995415,1.2767913889632776,0.059031237229095916,19.66911663269559,5.627108151212089e-86
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2015,1.137998470012839,1.0136885488704699,1.262308391155208,0.0634245945960792,17.94254227812105,6.995112752920991e-72
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2016,1.226936996831214,1.1060176534491262,1.347856340213302,0.06169467619603437,19.8872426679513,7.563783627488176e-88
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2017,1.270473106181909,1.152114785184844,1.3888314271789741,0.0603880081117105,21.03849995899331,4.604664617486818e-98
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2018,1.1740870446604035,1.0586441997320328,1.2895298895887741,0.05890049298812072,19.9333992823659,3.020625368057065e-88
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2019,1.43885401809189,1.34353806972986,1.5341699664539201,0.048631479513843175,29.58688554154133,1.3070923485577573e-191
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2007,1.0845348201772318,0.9896134796313826,1.1794561607230811,0.04843014529582008,22.393796540412943,8.132773289229092e-111
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2008,1.4949556947159595,1.403049954584309,1.58686143484761,0.046891545383788334,31.881135127459583,5.359455487191831e-222
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2009,1.2312426827178256,1.1395332927028106,1.3229520727328405,0.0467913649120121,26.313459439216864,4.105085773746461e-152
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2010,1.3860911658344985,1.297297580115292,1.4748847515537051,0.04530368232253195,30.595551945787882,1.0728917887215918e-204
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2011,1.3830868150471742,1.2965290483295964,1.469644581764752,0.044162937380653196,31.317817542930783,2.4897371646072797e-214
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2012,1.1896819510403764,1.1032774897438173,1.2760864123369355,0.04408471889182991,26.98626601112016,7.356891740991204e-160
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2013,1.2473938152617559,1.1634147600102716,1.3313728705132402,0.04284724408912638,29.11257985850985,1.320666592294344e-185
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2014,1.2950959469855317,1.211184853550291,1.3790070404207724,0.042812569055921776,30.250367486563988,3.607236675812508e-200
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2015,1.2535285690727644,1.1680633052997302,1.3389938328457986,0.043605527676617205,28.747010662708938,4.827231677359685e-181
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2016,1.2941883091531226,1.2097803309694501,1.378596287336795,0.04306608634111228,30.051217073738332,1.3990710243013437e-197
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,amplitude,NA,0.03192791739788576,-3.7497548230835953e-4,0.06423081027807988,0.016481370645070638,1.937212510140046,0.052732191635949104
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,phase,NA,3.143778951392944,1.8761646386005406,4.411393264185348,0.6467538805769821,-13.693340410584383,1.6643677562330385e-42
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2013,0.02746371496141758,-0.011431317006482571,0.06635874692931773,0.019844768717537268,1.383927187679808,0.16639482942100361
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2014,0.010609982256625156,-0.011257102348703668,0.03247706686195398,0.011156880829348704,0.9509810509685731,0.3416244712662442
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2015,0.011314460006761817,-0.011838669544615798,0.03446758955813943,0.011813038267032738,0.9577942398051542,0.3381770787426327
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2016,0.0059304513050353344,-0.015041478899710543,0.02690238150978121,0.010700161008145961,0.5542394456046522,0.5794206352690716
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2017,-0.02025968671890644,-0.040031905619844065,-4.8746781796881605e-4,0.01008805215651837,-2.0082852868495227,0.044625217752360585
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2018,0.04601841881472023,0.025892461425827244,0.06614437620361321,0.010268534293305374,4.481498284007502,7.449556424536076e-6
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2019,-0.020470460754644156,-0.038902978400250185,-0.002037943109038126,0.009404518547789339,-2.176662276821818,0.029516401857542136
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2007,-0.011693795987304578,-0.030226873090105546,0.006839281115496389,0.009455825336071234,-1.2366763948881474,0.21622048369115093
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2008,0.014564415904663813,-0.0034179460524966093,0.032546777861824236,0.009174843057833207,1.5874294320739524,0.11242982872700262
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2009,0.008687237780176453,-0.009321739299563656,0.026696214859916564,0.009188422451531062,0.9454547639708166,0.3444371671306752
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2010,-0.01410601915559667,-0.03209455664472357,0.003882518333530231,0.009177993897346174,-1.5369392607327228,0.12432260509517563
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2011,0.015074270491343744,-0.0015137584666109205,0.03166229944929841,0.008463435598204316,1.7811053580347498,0.07490907210218037
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2012,0.02022776784065531,0.00396541706397505,0.036490118617335573,0.008297270207491369,2.4378822594438634,0.014781468509809454
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2013,0.0055103186228638605,-0.010871066173821164,0.021891703419548887,0.00835800296632964,0.6592865119888417,0.5097187219429704
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2014,0.014050147897794114,-0.002513073159416129,0.030613368955004355,0.008450778273406461,1.6625862664043816,0.09640956709285309
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2015,-0.0026391369395164605,-0.01880506747827349,0.013526793599240566,0.008248075304583059,-0.319970034469741,0.7489940933450897
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2016,0.005777192178076365,-0.009613424385068126,0.021167808741220855,0.00785249968088379,0.7357137743208605,0.4619127704307806
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2013,1.4121209442764338,1.0769216464818774,1.7473202420709901,0.17102319248647724,8.256897346762427,1.57865932717781e-16
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2014,1.5451285512510877,1.379980668948596,1.7102764335535794,0.08426067193334015,18.33748195686668,1.4993844395990832e-74
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2015,1.543786496486387,1.3691771081647233,1.7183958848080507,0.08908805962709539,17.328770016412584,7.953707037579556e-67
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2016,1.51186009777294,1.3512134150848243,1.6725067804610556,0.08196409931778147,18.445393902412516,2.111447602537386e-75
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2017,1.909115861668349,1.7627347591412956,2.0554969641954024,0.07468560834877008,25.56203134549132,4.832424833486079e-142
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2018,1.4203745906653673,1.2632741399223635,1.5774750414083711,0.08015476405800938,17.720401368001255,8.944852268835385e-70
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2019,1.994044178601695,1.857975740866327,2.1301126163370627,0.069423947995299,28.72271364827481,3.9095746287255247e-178
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2007,1.5350120161670062,1.3981880876553587,1.6718359446786537,0.0698094095559394,21.988611935429372,5.167469405762969e-106
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2008,1.384807395834289,1.2526853870529806,1.5169294046155974,0.06741042683614087,20.542925788030313,6.66674809902761e-93
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2009,1.492580040309325,1.3563175627222313,1.6288425178964188,0.06952294973882929,21.468882518885753,3.3464420286110943e-101
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2010,1.5884677134653489,1.4531234121674683,1.7238120147632294,0.06905448384024356,23.003107475833772,1.0147047341224156e-115
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2011,1.4348712645273562,1.3102624364928972,1.5594800925618153,0.06357710091479114,22.56899487207563,1.6254836463298138e-111
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2012,1.4841802014128846,1.3640260272416727,1.6043343755840966,0.061304276567821045,24.210059795272734,8.270734461669139e-128
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2013,1.6479089840531131,1.5267484335876655,1.7690695345185607,0.061817743295870003,26.65754031437134,4.156465412622812e-154
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2014,1.5839101760239667,1.4610267909956653,1.706793561052268,0.06269675667389292,25.263032093708137,7.846271327781504e-139
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2015,1.7188779443101838,1.5946970118971755,1.8430588767231921,0.06335878281056782,27.129276606360033,1.8945399755381984e-159
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2016,1.5097609271569805,1.395216795285453,1.624305059028508,0.058441957492605445,25.833510579244507,5.475761020300373e-145
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,amplitude,NA,0.05154466902940659,0.02212294001314939,0.08096639804566379,0.015011362070084988,3.433710331464596,5.962696483015918e-4
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,phase,NA,2.167094520362144,1.1174048948507667,3.216784145873522,0.5355657725301053,4.046364856597193,5.216320558191525e-5
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2007,0.0127905862261883,-0.01526739751565296,0.04084856996802956,0.01431556087926057,0.8934743342622676,0.3716111387266233
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2008,-0.03940204842776549,-0.0672861685935343,-0.011517928261996681,0.014226853343079363,-2.769554691932814,0.005617112805621924
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2009,0.016930375856356702,-0.010904938242222016,0.04476568995493542,0.014201951830819409,1.1921161300953287,0.2332261437891117
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2010,-0.015901247198135807,-0.042517736156122046,0.010715241759850436,0.013580090842451044,-1.17092347780391,0.24163982483095905
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2011,-0.008465743062558404,-0.032595799767871206,0.0156643136427544,0.012311479647405576,-0.6876300253919851,0.49169167568821714
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2012,0.004305544869329605,-0.01986552376113118,0.02847661349979039,0.01233240448351046,0.3491245259662467,0.7269985350031939
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2013,0.008317957227578802,-0.017284932592777656,0.03392084704793526,0.013062938922505103,0.6367600183178115,0.5242865469579565
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2014,0.012219592285023683,-0.013422229224127735,0.0378614137941751,0.013082802394029093,0.9340194796950099,0.3503021602376274
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2015,0.0038347452741114233,-0.02339326803249197,0.03106275858071482,0.013892098794352598,0.2760378637438369,0.7825210877529529
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2016,0.013349246122620742,-0.011268812472213646,0.03796730471745513,0.012560464778444145,1.0627987385888997,0.28788269474157535
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2017,-4.098380233993326e-4,-0.02359602403681779,0.02277634799001912,0.011829904118804292,-0.034644238810682515,0.9723636801412666
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2018,0.03741421448283685,0.013797915232859673,0.061030513732814026,0.012049353680097968,3.105080610641736,0.0019042312359741792
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2019,-0.011718121870719059,-0.03331063091040879,0.009874387168970674,0.011016788680816942,-1.0636604014310738,0.2874920393292579
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2007,-0.02157226875690995,-0.043281120279697737,1.3658276587783652e-4,0.011076148181305595,-1.9476327333106453,0.05146922848849916
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2008,0.002449440642623173,-0.018671615995048765,0.023570497280295113,0.01077624732100801,0.22729996534582622,0.8201922133394387
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2009,3.03945585376128e-4,-0.020877779478712503,0.02148567064946476,0.01080720116857625,0.02812435714252278,0.9775631744959403
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2010,-0.028418409342960884,-0.04952468746263657,-0.007312131223285195,0.01076870712225292,-2.6389806148814148,0.008320326337940774
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2011,-0.005115499878890558,-0.024554059794133914,0.0143230600363528,0.009917814851993324,-0.5157890074810606,0.6060059854548427
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2012,0.007525114792710776,-0.011510365724546216,0.026560595309967766,0.00971215831893159,0.774813851421915,0.43845641811585256
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2013,-0.015757900062261274,-0.034906668019843934,0.0033908678953213853,0.009769959095486296,-1.6128931460461688,0.10677935935681318
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2014,0.005892366588661901,-0.013448037314413488,0.025232770491737288,0.009867734333707166,0.5971347007726163,0.5504224365889874
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2015,0.007665190163988598,-0.011243746221392188,0.026574126549369387,0.009647593799953502,0.7945183351340457,0.4269006914766834
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2016,0.004986084234104774,-0.012990986511413121,0.022963154979622667,0.009172143410449751,0.5436116740634656,0.5867131928456996
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2007,-1.3841139091117804,-1.5911327552224925,-1.1770950630010684,0.10562380112269934,-13.104185746012924,4.097320736092726e-39
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2008,-1.005094249581028,-1.2122682337514896,-0.7979202654105663,0.10570295464846483,-9.508667500578948,2.0854547789656506e-21
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2009,-1.5449612957066665,-1.7543175745681296,-1.3356050168452034,0.10681639076678898,-14.463709966382998,3.0804462456344084e-47
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2010,-1.2904205804027562,-1.490469960707197,-1.0903712000983155,0.10206788588076358,-12.642767793880187,1.555428772397215e-36
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2011,-1.421198097181007,-1.6047285892668124,-1.2376676050952016,0.09363972681818164,-15.177298626047024,8.165558265788432e-52
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2012,-1.512436751712561,-1.690914101832221,-1.333959401592901,0.09106154578730354,-16.60895099722144,1.2110999407877719e-61
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2013,-1.5527315114173192,-1.741434059549672,-1.3640289632849665,0.09627857941309861,-16.127486725319002,3.053517202967744e-58
