organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
E. coli,NIT,Nitrofurantoin,Nitrofurans,6,1.0471975511965976,199845.53801132465,intercept,MGH_2012,4.435233580605093,4.402697979764018,4.467769181446168,0.016600101378245535,267.1811141115966,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,6,1.0471975511965976,199845.53801132465,intercept,MGH_2013,4.300240696110051,4.268562741970942,4.33191865024916,0.016162518489615703,266.0625383892321,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,6,1.0471975511965976,199845.53801132465,intercept,MGH_2014,4.320531256384935,4.288816843199787,4.352245669570084,0.01618112038553133,267.01063668299656,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,6,1.0471975511965976,199845.53801132465,intercept,MGH_2015,4.31780711419568,4.285555396433756,4.350058831957604,0.016455260411069768,262.3967659175426,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,6,1.0471975511965976,199845.53801132465,intercept,MGH_2016,4.080502240391996,4.048574818354204,4.112429662429788,0.01628980036859435,250.49430613397405,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,amplitude,NA,0.02789060912617087,0.019526232671453654,0.036254985580888084,0.004267617425980454,6.535405202063821,6.373386012285461e-11,1.912015803685638e-9
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,phase,NA,2.4972944404893505,2.034452737241731,2.9601361437369698,0.23614806542286274,10.57512131643986,4.0093640136250363e-26,1.5035115051093885e-25
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,beta_age,,7.600534240579941e-4,5.883996678344799e-4,9.317071802815084e-4,8.758005635690104e-5,8.678384733627821,4.0717405170662145e-18,8.725158250856174e-18
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,beta_sex,,0.03663977002507618,0.025682394386194754,0.047597145663957605,0.005590600503535681,6.553816535791454,5.6349734429203165e-11,9.944070781624087e-11
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2007,0.007240346552460274,4.163257380254727e-4,0.014064367366895075,0.003481707249858573,2.079539155037913,0.03757030519884614,0.18412834259614683
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2008,0.0016820836633646933,-0.004757560851401228,0.008121728178130614,0.0032855932892446073,0.5119573590775814,0.6086819572015225,0.8134746941452329
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2009,0.0163519438606777,0.010115592881388894,0.022588294839966508,0.0031818701917383937,5.139098352640189,2.7656555268329386e-7,6.962185010533023e-6
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2010,-0.0024232738397540923,-0.008502941275513858,0.003656393596005674,0.003101928139351237,-0.781215337973921,0.4346776605792605,0.7143947050003556
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2011,0.010961301017216266,0.00505754435989461,0.01686505767453792,0.003012176092974022,3.6389974154511693,2.738360615083815e-4,0.0036048576479905826
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2012,-0.0011605083591880072,-0.006860142437998443,0.004539125719622427,0.0029080300065554383,-0.39907028351561935,0.6898422500340485,0.8476396330698687
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,BWH_2013,-0.0358808731831401,-0.05181518631379862,-0.019946560052481584,0.008129900986113188,-4.413445286040849,1.0184224190228701e-5,1.910419986029108e-4
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2007,0.002817550683831179,-0.0020251566807370255,0.007660258048399383,0.0024708144653508247,1.1403327620680423,0.25415036119006446,0.5805011545465183
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2008,0.0019194918937542873,-0.002748897245527955,0.0065878810330365295,0.0023818749610227032,0.805874332265585,0.420317184327742,0.7129155550819074
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2009,0.015945759160410022,0.011275189407292621,0.020616328913527424,0.002382987539545757,6.691499177309836,2.2202761612724002e-11,8.62735879808704e-10
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2010,0.001354973035720976,-0.0032157281352967254,0.005925674206738678,0.002332033245034506,0.581026466327639,0.5612238952438346,0.78890387341769
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2011,0.03808724387108735,0.0336731607719322,0.042501326970242496,0.0022521245971726393,16.911694814266852,4.509738310794154e-64,2.45329764107202e-61
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2012,-0.0038452831988367298,-0.00826555732973779,5.749909320643311e-4,0.0022552833448816513,-1.7050111275656654,0.08819538290189202,0.3120031607829372
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2013,0.004966392110812562,6.622170533210755e-4,0.009270567168304048,0.0021960480352916033,2.2615134236592858,0.023729570947024936,0.1403139847302344
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2014,0.0067712981494635295,0.00245009823810505,0.01109249806082201,0.0022047343448367185,3.0712535346134904,0.002132179311736838,0.022305875876631534
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2015,-0.016117080749821884,-0.020462596691574405,-0.011771564808069363,0.0022171407107627467,-7.269308921884909,3.638957089060299e-13,1.7996296876807294e-11
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,slope,MGH_2016,0.0018142388305227167,-0.0025564543831159475,0.006184932044161381,0.0022299864936877085,0.8135649411591397,0.41589612108518337,0.7129155550819074
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2007,4.101546620494894,4.050510568058173,4.152582672931614,0.026039280741527105,157.51382156857355,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2008,4.149957896581654,4.101403702651896,4.198512090511412,0.02477300313309166,167.51937075558513,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2009,4.042360851337059,3.995684540209859,4.089037162464259,0.023814882056699595,169.74095616819832,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2010,4.24573649296721,4.199531482260563,4.291941503673857,0.023574418239879016,180.09931145554324,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2011,4.139040822094644,4.094229200181328,4.183852444007961,0.022863492526793722,181.03274542347822,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2012,4.41819325378947,4.3752527488609605,4.461133758717979,0.021908823461665033,201.66273472056608,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,BWH_2013,4.5184474683134885,4.454753319187427,4.58214161743955,0.032497612011482324,139.03936900708254,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2007,4.074556363276757,4.038123830596585,4.11098889595693,0.018588368443271164,219.19924686836694,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2008,4.117649969245889,4.082130764010176,4.153169174481602,0.018122376490529217,227.21357606701193,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2009,4.045962883554422,4.010447768478454,4.0814779986303895,0.018120289635986463,223.28356581669843,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2010,4.154012439456037,4.119484710119675,4.188540168792398,0.01761651214446385,235.80220678140722,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2011,3.9953359877475285,3.961426672345646,4.029245303149411,0.01730098903314286,230.9310745237635,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2012,4.40284615605447,4.369062851612314,4.4366294604966265,0.017236696545770622,255.43445313683375,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2013,4.268384359207179,4.235493367059288,4.30127535135507,0.016781426805457026,254.35169540048733,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2014,4.288362738413124,4.255383824193776,4.321341652632472,0.016826285829475304,254.86092307436147,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2015,4.285731506419216,4.252229244382667,4.319233768455765,0.01709330492846362,250.72573878224418,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,199824.5513925181,intercept,MGH_2016,4.04696331030494,4.013799889741433,4.080126730868447,0.016920423449152962,239.17624298625523,0,0
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,amplitude,NA,0.01295269109807796,-0.003361571114146476,0.029266953310302393,0.008323756120474283,1.5561113168870597,0.11968461946576196,0.19947436577626995
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,phase,NA,4.571498776726328,3.440224278016025,5.7027732754366305,0.5771914727176882,-23.265245344055394,1.99493400327949e-119,9.97467001639745e-119
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,beta_age,,0.0011122280153338254,6.416026915095057e-4,0.001582853339158145,2.4011937338469093e-4,4.631979501095669,3.6261685504583543e-6,5.439252825687532e-6
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,beta_sex,,0.3422031240109194,0.3125546109918859,0.3718516370299529,0.015127070320116684,22.621903433333134,4.905086474462223e-113,1.6350288248207411e-112
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2013,-0.006630905981753816,-0.03496372285171669,0.02170191088820906,0.014455784439636916,-0.4587026051365472,0.6464486865200398,0.8328748441132359
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2014,4.024834569585525e-4,-0.015414403688163159,0.016219370602080264,0.008069988668099671,0.04987410435277968,0.9602228076196728,0.9960500632318932
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2015,0.012636667392276273,-0.003999763430148106,0.02927309821470065,0.008488130880797008,1.4887455871898303,0.1365573601812563,0.40155245372218074
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2016,0.010251569484413253,-0.005889279563701022,0.02639241853252753,0.008235278390537396,1.2448358146814613,0.21319486923496686,0.5251840527342327
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2017,-0.0055812690495639725,-0.021524869693887422,0.010362331594759478,0.00813463960056641,-0.6861114104152017,0.49264436158781166,0.7547809568346833
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2018,-4.6714177262177555e-4,-0.016206010254052227,0.015271726708808674,0.008030182495993111,-0.058173244861479706,0.9536107421366227,0.9957087211560895
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,BWH_2019,-0.010197816068716158,-0.024151012962176047,0.0037553808247437325,0.007119108822162515,-1.4324568318114919,0.15201608228011776,0.428480563525306
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2007,0.033597007276821994,0.020775263519801548,0.04641875103384244,0.006541826206071504,5.135722995153927,2.815589526318502e-7,6.962185010533023e-6
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2008,-0.029435728467295905,-0.04177271076034262,-0.01709874617424919,0.006294494383753609,-4.676424613749903,2.9228005534277724e-6,5.678583932373957e-5
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2009,0.016004610558692282,0.003697455571917042,0.02831176554546752,0.006279276090710091,2.5487986716128614,0.010810869483593187,0.08283257745175625
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2010,-0.014747255646773344,-0.026773235088457567,-0.0027212762050891227,0.006135816543846528,-2.403470759171089,0.016241977532280887,0.109081923179763
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2011,-0.014722708545435835,-0.026299861058839545,-0.0031455560320321225,0.005906819005207655,-2.4924935963766264,0.012686481174241945,0.0920192767838349
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2012,-9.174299698013256e-4,-0.012505981939916715,0.010671122000314065,0.005912635161423583,-0.1551643124857439,0.8766920783972867,0.9500408180241513
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2013,-0.005667417936483823,-0.016946070790082226,0.005611234917114579,0.005754520461887555,-0.9848636344278179,0.32469331339705,0.6419198621667619
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2014,-3.4344401512029145e-4,-0.011660639466469206,0.010973751436228621,0.0057741854139246995,-0.059479214902254655,0.9525705327539771,0.9957087211560895
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2015,0.002978020969820007,-0.008390828916619013,0.014346870856259027,0.005800540201817513,0.5134040737941766,0.6076697700058649,0.8134746941452329
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,slope,MGH_2016,-0.007045798512984338,-0.018510585936014477,0.004418988910045803,0.005849488824010505,-1.2045152533779224,0.2283931881366063,0.5446674820059302
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2013,1.1014559604717151,0.8530824770824554,1.3498294438609748,0.12672349356845236,8.691805516525951,3.617004578031898e-18,4.707297824041513e-18
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2014,1.0675563904688805,0.9489441309300106,1.1861686500077504,0.06051757097297111,17.640436873212938,1.5171488414071042e-69,2.5162468589191e-69
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2015,1.0361263521980044,0.9091784494465398,1.163074254949469,0.0647705283121596,15.996879741422285,1.5700605522615697e-57,2.454347529972109e-57
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2016,1.100318429376116,0.9767477035532164,1.2238891551990154,0.06304744719679016,17.45222809643171,4.127423718103483e-68,6.722510486970942e-68
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2017,1.155157632097238,1.033530258650983,1.2767850055434933,0.062055922662679765,18.614784577072225,3.2428274446892146e-77,5.672341253732903e-77
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2018,1.1214842490517882,1.0009951818625915,1.241973316240985,0.061475143492227,18.242889489043492,3.065841759267586e-74,5.277904800764452e-74
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,BWH_2019,1.1176122887652278,1.0089671232715043,1.2262574542589513,0.05543222546470381,20.16177917079771,3.1388375591805694e-90,5.67284927639279e-90
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2007,0.9847840243440533,0.8870068426141849,1.0825612060739218,0.049887233898746296,19.74020099696892,1.39625172889698e-86,2.4903637394096955e-86
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2008,1.3893396823965323,1.2940883375144134,1.484591027278651,0.04859851794902829,28.588108054112208,4.567339435436478e-179,1.0849924248373118e-178
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2009,1.127252123378436,1.0322443391674847,1.2222599075893874,0.048474250017021006,23.254658359492275,2.5499159432074867e-119,5.137608418906936e-119
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2010,1.279261965435939,1.1869744121096824,1.3715495187621956,0.047086351613707715,27.16842400385767,5.554255770587881e-162,1.3023772151723304e-161
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2011,1.2662111832501843,1.1757070432064585,1.3567153232939102,0.04617643015770235,27.42115791380588,5.830663652258238e-165,1.3790787073167312e-164
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2012,1.0757825848067117,0.9856270664977018,1.1659381031157217,0.04599855865727392,23.387310737759265,1.1679679853819229e-120,2.3619873012928103e-120
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2013,1.1314912942923665,1.0437231826213866,1.2192594059633464,0.044780471663399664,25.267516224425258,1.9058836255294362e-140,4.21463696052038e-140
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2014,1.1807856874708922,1.0929183988895628,1.2686529760522216,0.04483107305767626,26.338555089943593,2.163892741332956e-152,5.009181494830332e-152
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2015,1.132544997925009,1.043182683465775,1.2219073123842432,0.0455938553790339,24.839860294986245,8.187431263729576e-136,1.767445479154321e-135
E. coli,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,421906.60762653785,intercept,MGH_2016,1.1724019338027338,1.0839483589688501,1.2608555086366176,0.04513020419333941,25.978210264241707,2.561517073584661e-148,5.8303986946864256e-148
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,amplitude,NA,0.016613752804924664,-0.007092802150151227,0.040320307760000555,0.01209540335540356,1.373559220536664,0.16958147852591737,0.2677602292514485
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,phase,NA,2.801451029612414,0.833069306947936,4.769832752276892,1.0042948432679493,2.7894706901974775,0.005280372427641302,0.011315083773517075
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,beta_age,,0.0011140907064822998,6.434568909386407e-4,0.001584724522025959,2.401237059741703e-4,4.639653140294864,3.49412226114719e-6,5.439252825687532e-6
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,beta_sex,,0.3421113780081005,0.31246302079465377,0.3717597352215472,0.015126990826009658,22.61595726096873,5.609049506091502e-113,1.6827148518274505e-112
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2013,-0.0049773566725445475,-0.033973862615532834,0.024019149270443737,0.014794407535908329,-0.3364350117072095,0.7365435192277756,0.86278836689803
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2014,0.0038408276524413013,-0.01242837485481248,0.02011003015969508,0.008300766052633201,0.46270761374161357,0.6435749129837611,0.8328748441132359
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2015,0.016128321298604986,-9.41884053214645e-4,0.033198526650424616,0.008709448482965626,1.851818898768339,0.0640546206108803,0.26398267888120364
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2016,0.013749413042536079,-0.0028443493599443533,0.03034317544501651,0.008466360878755894,1.6240050760222866,0.10437770815116679,0.34097487977512986
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2017,-0.0020257009165745763,-0.018449252674611536,0.014397850841462384,0.008379517117449019,-0.24174434972587794,0.8089787315781982,0.8999681594653167
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2018,0.002830721792732395,-0.013327232152957027,0.018988675738421817,0.008244005539459556,0.3433672841658432,0.7313228516849206,0.8613183445497598
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,BWH_2019,-0.006731858525132177,-0.021237427681961615,0.007773710631697261,0.007400936584165588,-0.9095954881622803,0.363037953743363,0.6623936559415153
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2007,0.03711984064981222,0.02371219234643051,0.05052748895319393,0.006840762590098356,5.426272314075223,5.766921258648823e-8,1.6511606130026105e-6
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2008,-0.025922468090756882,-0.03884323423974306,-0.013001701941770702,0.0065923487629892885,-3.9322052007155013,8.422382346276599e-5,0.0012727155545484638
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2009,0.019492677172610724,0.006565342173041458,0.03242001217217999,0.006595700278953307,2.9553612729813246,0.0031237202557049966,0.029298341708681345
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2010,-0.011198671929216503,-0.023847142565730197,0.0014497987072971917,0.006453419928265632,-1.7353081085219517,0.0826891619628805,0.30077947320967324
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2011,-0.011208586841775009,-0.023423418975742932,0.001006245292192915,0.0062321717288261235,-1.7985041698917097,0.07210000147958048,0.27707774551639885
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2012,0.0025869707856819484,-0.0096438519468643,0.0148177935182282,0.006240330347405066,0.41455670479972195,0.6784672896696363,0.844215207980433
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2013,-0.002214914113683138,-0.01412385815784832,0.009694029930482045,0.006076103509095788,-0.3645287000735689,0.7154639758509884,0.8613183445497598
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2014,0.0031231702492150637,-0.00883266748218336,0.015079007980613486,0.006100029299367004,0.511992663631821,0.6086572141475354,0.8134746941452329
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2015,0.006426231481321422,-0.00559682559378068,0.018449288556423523,0.006134325513090264,1.0475856665265397,0.29483194044064875,0.6260085301837088
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,slope,MGH_2016,-0.0034953512137951338,-0.015588430723709077,0.00859772829611881,0.006170051901617896,-0.5665027246980842,0.5710532845059448,0.7927560880693031
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2013,1.0959253389931072,0.8428484853037619,1.3490021926824525,0.12912321638845578,8.48743835265157,2.139226373845856e-17,2.744667800406004e-17
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2014,1.045424865107747,0.9243304044150856,1.166519325800408,0.061784023404429345,16.920634291887175,3.852334768042784e-64,6.145660157816054e-64
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2015,1.0133991875203916,0.8842264337490316,1.1425719412917517,0.06590567724216273,15.376508214865533,2.688215517629764e-53,4.1310430553406545e-53
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2016,1.077750660805758,0.9518315127875617,1.2036698088239544,0.06424564380337115,16.77546673988199,4.454277972856468e-63,7.064510837416672e-63
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2017,1.1323375654842005,1.0082092859840646,1.2564658449843364,0.06333191858587399,17.879413584302267,2.1751442733896016e-71,3.674777902869389e-71
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2018,1.0997089931088417,0.9769680045992327,1.2224499816184509,0.06262410405383688,17.56047467223548,6.200258112589456e-69,1.0190152305887203e-68
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,BWH_2019,1.0953986635293311,0.983930208568718,1.2068671184899442,0.05687270574350451,19.26053366389092,1.5967584008036323e-82,2.8386816014286795e-82
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2007,0.9622777636664163,0.861411670925225,1.0631438564076077,0.05146323786396597,18.698352525156473,6.825185439391032e-78,1.197709960977007e-77
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2008,1.3665759200512855,1.2682788026933394,1.4648730374092316,0.05015251205292611,27.248404199756404,6.380489961901608e-163,1.5025915754434957e-162
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2009,1.1048148572795866,1.0065295144015458,1.2031002001576274,0.05014650455483008,22.03174213412192,2.4980515838853282e-107,4.734982793148497e-107
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2010,1.2563353776506017,1.1607956433255355,1.3518751119756678,0.04874565812365507,25.773277580202226,5.0161851632239705e-146,1.1276052598321653e-145
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2011,1.2436388618872,1.1498097147060247,1.3374680090683755,0.04787289354359965,25.977933854250345,2.579886118214536e-148,5.847741867952948e-148
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2012,1.0532063934786444,0.9597331945345239,1.1466795924227648,0.047691283963085654,22.08383389916394,7.940630715408133e-108,1.5103857025111974e-107
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2013,1.1091076984380752,1.0181127153940923,1.2001026814820581,0.04642686486167086,23.88935160154942,8.53992240427139e-126,1.7731747282151283e-125
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2014,1.1584274314982428,1.067196741192564,1.2496581218039216,0.046547125878482885,24.887195710481954,2.536116700086271e-136,5.4966035252865794e-136
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2015,1.1103492839414708,1.0176609237286147,1.203037644154327,0.0472908486808789,23.479157488463898,1.3672844564991128e-121,2.78577806867235e-121
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,421906.92344800173,intercept,MGH_2016,1.149380620876101,1.0576408803823434,1.2411203613698587,0.0468068501346908,24.555820730697707,8.856380365557207e-133,1.8819808276809066e-132
