organism,drug_code,drug_name,drug_class,period,omega,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,amplitude,NA,0.03142610268391771,0.021493395326228282,0.041358810041607144,0.00506780095758767,6.201131999248228,5.640207643084053e-10
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,phase,NA,2.489837285547939,2.0027275530677917,2.9769470180280866,0.24852994051033936,10.018258888386757,1.3193292332746984e-23
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,beta_age,,7.090203654175021e-4,4.2399156021715394e-4,9.940491706178502e-4,1.4542553202437347e-4,4.875487512733799,1.0880141540855113e-6
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,beta_sex,,0.0315978838060377,0.017216186627498464,0.04597958098457694,0.007337735433906049,4.306217373282618,1.6631830004052237e-5
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2007,0.005408956726484496,-0.002413808990202806,0.0132317224431718,0.003991280339022697,1.3551933883473921,0.17536076480779683
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2008,0.0014536955501914365,-0.005867512187234623,0.008774903287617496,0.0037353787085756744,0.38916952298679797,0.6971520502559287
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2009,0.01661943707452539,0.009428598811973308,0.023810275337077472,0.0036688624481227704,4.529861042631614,5.912963748997285e-6
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2010,-0.0026444837109090573,-0.009674884929281712,0.004385917507463597,0.0035870053091932113,-0.7372399767938604,0.4609791469059418
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2011,0.01776495931817998,0.010905458720874119,0.02462445991548584,0.0034998095125281523,5.0759789224491625,3.865904617279182e-7
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2012,-0.0018134413444065793,-0.008444708306423998,0.00481782561761084,0.003383361640481156,-0.5359880311667438,0.591968697293171
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2013,-0.02933241146215822,-0.047965706830904016,-0.010699116093412425,0.00950695804398594,-3.0853624604679704,0.002033914776802945
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2007,0.0044268620927787545,-0.0011569430269630218,0.01001066721252053,0.0028489325129370338,1.5538669563692102,0.12022113217537143
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2008,0.0016206807114980146,-0.0038686794796305287,0.0071100409026265575,0.002800745439420274,0.5786604839865344,0.5628203340175075
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2009,0.017540936795978884,0.012068140795920083,0.023013732796037682,0.0027922941662334192,6.281908621268296,3.365979089792838e-10
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2010,0.003553618069277793,-0.0018995423696125386,0.009006778508168124,0.0027822758386909993,1.2772342770117622,0.20152421275845891
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2011,0.039100107807328685,0.033830384172124264,0.044369831442533106,0.002688683912955202,14.542470990705912,7.782932253486029e-48
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2012,-0.001991464697914865,-0.007289065210664821,0.003306135814835091,0.002702907071015975,-0.7367862251980082,0.46125507970306745
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2013,0.009297143924312877,0.004116380277305111,0.014477907571320642,0.00264329532984941,3.517255079038989,4.3633838705635467e-4
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2014,0.004461923754080881,-8.302506913737536e-4,0.009754098199535516,0.0027001386184637233,1.652479514781188,0.09844177514763315
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2015,-0.019384837525552395,-0.024666953419397855,-0.014102721631706935,0.002695006610075551,-7.192871977783003,6.413914565572368e-13
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2016,0.0019367826963701995,-0.0034356969055124842,0.007309262298252883,0.0027411113899337533,0.7065684026861117,0.4798373196473483
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2007,4.118548900821942,4.060071531661755,4.177026269982129,0.029835940671078132,138.0398542223377,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2008,4.148619796092413,4.093064011757799,4.2041755804270275,0.028345308777523927,146.3600142321262,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2009,4.0374461180874235,3.983143750302401,4.091748485872446,0.0277057987867903,145.7256709744249,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2010,4.22228425504094,4.1685547120815185,4.276013798000361,0.027413535852308147,154.02187728677964,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2011,4.087166699303591,4.034792267705941,4.13954113090124,0.026722139799900395,152.9505769339185,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2012,4.421702942385895,4.371807956495875,4.471597928275916,0.025457093234154276,173.69237334816992,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2013,4.480761743839856,4.405857918807413,4.555665568872298,0.038216939506681924,117.2454362300893,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2007,4.065927436097659,4.023870935716432,4.1079839364788855,0.02145779244565888,189.4848897618187,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2008,4.119995295020476,4.0783044823955645,4.161686107645387,0.021271213631354084,193.6887742478192,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2009,4.032765043088777,3.9912440895318415,4.074285996645713,0.02118454924909223,190.36350481998497,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2010,4.143005754737549,4.102007596681568,4.184003912793531,0.02091781194928595,198.06114352600704,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2011,3.9992113160731053,3.9586063356092134,4.039816296536997,0.0207172074508403,193.03814597420055,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2012,4.403401791412842,4.3630310757248285,4.443772507100855,0.020597682409703544,213.78141986199398,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2013,4.246541351796213,4.207168428682474,4.285914274909953,0.02008859521108958,211.39065759321883,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2014,4.301769829408053,4.261687274063124,4.341852384752981,0.020450659124909717,210.3487131213451,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2015,4.31975196566699,4.279218990927462,4.360284940406518,0.020680469161294384,208.88075275157917,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2016,4.050739834279786,4.010219494707274,4.091260173852298,0.020674022529052385,195.93380188047303,0
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,amplitude,NA,0.01682107798158301,-0.005603859255172879,0.0392460152183389,0.011441504748883622,1.4701805707177011,0.14151772076044794
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,phase,NA,1.4037484577106976,-1.9766807809604336,4.784177696381828,1.7247404877515744,0.8138896649551423,0.41571115879370935
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,beta_age,,0.0022946227670534547,0.00145489195496021,0.0031343535791466997,4.284419605242415e-4,5.355737715899149,8.549812484472105e-8
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,beta_sex,,0.32100859097160306,0.2790118940559405,0.3630052878872656,0.02142727991275714,14.98130384624716,1.1835830767396275e-50
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2013,-0.012847901771456947,-0.049370866926060804,0.023675063383146906,0.018634508308669116,-0.6894682466872425,0.49053112283534706
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2014,0.003477971903581993,-0.017212713422714677,0.024168657229878664,0.010556666086470039,0.3294574134574114,0.741811044997752
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2015,-4.6873922122195625e-4,-0.021949939021735768,0.021012460579291854,0.010959997209109342,-0.04276818800942451,0.9658864551134795
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2016,0.021095062990885854,-4.846127025017917e-4,0.0426747386842735,0.011010240934836242,1.915949261758785,0.05537595856167072
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2017,-0.0019210678023978244,-0.02335075505543818,0.01950861945064253,0.010933714814187914,-0.17570129046213914,0.8605291715911707
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2018,0.0037359245739349367,-0.016882509761217586,0.024354358909087458,0.01051980265851215,0.355132571894017,0.7224914343635787
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2019,-0.008656174481600873,-0.02618519199474244,0.008872843031540695,0.008943540621872763,-0.9678688617381472,0.33311348704044563
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2007,0.034668829403391395,0.018176412703487063,0.05116124610329573,0.008414652937500084,4.12005458346226,3.792535590024772e-5
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2008,-0.020616322230713115,-0.03682755654633888,-0.004405087915087348,0.008271189901191,-2.4925461121070973,0.012685568534622691
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2009,0.022044594319466294,0.005882994436207146,0.038206194202725446,0.008245865745870736,2.673411743394624,0.007510288088055536
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2010,-0.00840789985303632,-0.024510195097500215,0.007694395391427572,0.00821560772109934,-1.0234057100174263,0.30611988917682054
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2011,-0.004597014405079242,-0.02016009163643036,0.01096606282627188,0.00794049143459303,-0.5789332364307059,0.5626362392912563
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2012,-0.006319513293919948,-0.02196280327554863,0.009323776687708731,0.007981417059201577,-0.791778358034096,0.4284928278691257
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2013,-0.010298583095352509,-0.02559549192313545,0.004998325732430434,0.007804688733284393,-1.3195379658681952,0.1869939979657688
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2014,0.0017393129449308627,-0.01388715927592793,0.017365785165789654,0.00797283641134144,0.218154851698283,0.8273091493482858
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2015,0.016659970414188867,0.0010630286553270137,0.03225691217305072,0.0079577695722414,2.093547728788582,0.03630417295024825
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2016,-0.005847042926723784,-0.021711204631148815,0.010017118777701246,0.008094108784426407,-0.7223825479061853,0.470061926031732
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2013,1.1112484401698728,0.7924798224196825,1.430017057920063,0.1626400384214182,6.832563807507879,8.41457825528991e-12
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2014,0.9730536657373309,0.819772116789961,1.1263352146847008,0.07820630897120318,12.442137706506836,1.6947572612027738e-35
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2015,1.0580872587878154,0.894912307320407,1.2212622102552237,0.0832540560716991,12.709137653024156,5.825749134309529e-37
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2016,0.9870484921674041,0.823372338935821,1.1507246453989872,0.08350977595641539,11.819556223962987,3.3387846727440336e-32
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2017,1.1519289844713028,0.9902232702047931,1.3136346987378125,0.08250443148038626,13.962025600347907,3.0820273673794413e-44
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2018,1.1275060506063808,0.967256859344428,1.2877552418683336,0.08176129384314103,13.790217811003581,3.3607695662984866e-43
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2019,1.181279254799851,1.0460843520211627,1.3164741575785393,0.06897825870530705,17.12538525865927,1.3400062828930999e-65
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2007,0.957847772912788,0.8335974322927767,1.0820981135327994,0.06339419581180172,15.109392281847846,1.7199732020873137e-51
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2008,1.278849227930726,1.1556908385609452,1.4020076173005067,0.06283706758962837,20.351828578038347,8.685319881278848e-92
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2009,1.0656860597714743,0.9430388409944355,1.1883332785485132,0.06257626147442734,17.03019698942836,6.797072321293875e-65
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2010,1.2229153965822774,1.1018165746854969,1.344014218479058,0.06178624854945935,19.792679201155003,6.234752479875786e-87
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2011,1.1715614928845965,1.0515921440024951,1.291530841766698,0.061209976218136904,19.140041628335993,1.9703881554540675e-81
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2012,1.0849858857187848,0.9657253898338104,1.2042463816037592,0.06084830988002128,17.83099461362402,6.010425806167685e-71
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2013,1.0976257950025203,0.9813299547006402,1.2139216353044004,0.05933570270637977,18.4985724435434,3.3375856368125824e-76
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2014,1.1294010196255966,1.0110081347982036,1.2477939044529895,0.060405643043066545,18.696945562194973,8.416567051687742e-78
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2015,0.9559137090627854,0.8361880144408526,1.0756394036847183,0.061085660535761824,15.64874146696274,4.278246889179602e-55
E. coli,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2016,1.0874027701560633,0.9677156139141778,1.2070899263979489,0.0610659977356536,17.80700898171323,9.208605260774497e-71
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,amplitude,NA,0.040421118572102094,-0.007331851671690509,0.0881740888158947,0.024364208026505563,1.659036835021618,0.09713976063658789
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,phase,NA,2.849004691578533,1.216797829372833,4.481211553784233,0.8327739055821125,3.4211022613479543,6.26176122858642e-4
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,beta_age,,0.004163111434405167,0.0027778646153848482,0.005548358253425485,7.067715682262374e-4,5.890321033786345,3.97887869005535e-9
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,beta_sex,,0.30716636983531725,0.2603215772393426,0.3540111624312919,0.023900843569310666,12.851695754777761,1.6666158734074196e-37
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2013,0.04105329787207271,-0.01573641352141631,0.09784300926556172,0.028974874967825446,1.4168584995676254,0.1565554848122172
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2014,0.014052782354147888,-0.019464367913660786,0.047569932621956565,0.01710090110440176,0.821756834236689,0.41123491652750577
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2015,0.028029492448875183,-0.005395077680921047,0.06145406257867141,0.017053665472143868,1.6436051530774816,0.10028925680174405
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2016,-0.012423707090233408,-0.04425660291082592,0.0194091887303591,0.016241571820546873,-0.7649325587143256,0.4443297739331522
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2017,-0.016902373323559778,-0.04721754221684544,0.013412795569725883,0.015467207118298014,-1.0927876761644921,0.2745133848479499
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2018,0.061434116827114395,0.02911271252578481,0.09375552112844399,0.01649081542124075,3.7253534927075282,1.96116220038732e-4
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,BWH_2019,-0.01641518960906581,-0.04665510466163325,0.01382472544350163,0.015428811596078314,-1.063930913074226,0.28738571325494877
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2007,-0.01967550681085075,-0.04802966370704002,0.008678650085338517,0.014466672408188745,-1.3600575347039439,0.17384240793365133
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2008,0.01588489090013436,-0.011212312467266068,0.04298209426753479,0.01382535780307175,1.148967797173757,0.2505967677233143
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2009,0.010842907574676715,-0.01589220747340552,0.03757802262275895,0.013640615469960374,0.7948987051614478,0.4266913115174995
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2010,-0.017246243824866142,-0.04513553627215469,0.010643048622422411,0.014229492310713736,-1.2120069675206204,0.22553837783855182
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2011,0.02358075753980736,-0.0011570739541619107,0.04831858903377663,0.012621574523357642,1.8682896889107232,0.06175095194783794
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2012,0.01269112019227024,-0.012066288689743255,0.03744852907428373,0.01263156317018924,1.0047149368038277,0.31505846826925177
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2013,0.002008777793389863,-0.023373450060159007,0.027391005646938735,0.01295035421760841,0.15511373354240435,0.8767347891465455
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2014,0.01709760055478904,-0.008591314347524113,0.04278651545710219,0.013106830076952455,1.304480217902123,0.19209995113318473
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2015,0.005014682381516332,-0.019717107108186374,0.029746471871219038,0.012618491811474042,0.39740742843423355,0.6910755289854591
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,slope,MGH_2016,4.7322118409776493e-4,-0.022544699495632384,0.023491141863827912,0.0117440528812226,0.04029453791496389,0.9678591135632824
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2013,0.9685664996959406,0.48165989524460573,1.4554731041472753,0.24842630185656067,3.8988081876096317,9.729968891980994e-5
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2014,1.2392474019821158,0.9781208620601294,1.5003739419041022,0.1332302746283704,9.30154505377134,1.674738011674273e-20
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2015,1.2502282001664862,0.9788601100219525,1.5215962903110198,0.1384556513716836,9.029809818381873,2.037389550447614e-19
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2016,1.3863796746010675,1.1326465206579828,1.6401128285441522,0.12945806960969666,10.709102018752988,1.2861943965785093e-26
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2017,1.6409704782053944,1.4038947642278552,1.8780461921829337,0.12095921958136084,13.566311719642238,1.4789522865880363e-41
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2018,1.0793668064111988,0.8250215807761666,1.3337120320462308,0.12977035682353089,8.31751436022468,1.0154847315849306e-16
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,BWH_2019,1.6189157246541273,1.3924998796289527,1.8453315696793018,0.11552041099281099,14.014109807442383,3.345809777322506e-44
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2007,1.3724050193601527,1.1555184502702769,1.5892915884500285,0.1106584461758734,12.402171427375192,4.6050614313677686e-35
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2008,1.1370790800516686,0.9268086788207011,1.347349481282636,0.10728278830098598,10.598895666857107,4.148257053606482e-26
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2009,1.1765558993031668,0.9678150647310468,1.3852967338752868,0.10650238280837869,11.04722606460412,3.292151461719444e-28
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2010,1.3163198117182386,1.0970864813284082,1.535553142108069,0.11185579537130019,11.768007257458367,9.242976529267056e-32
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2011,1.1357412882646962,0.9402560343682325,1.33122654216116,0.09973920716830845,11.387109648346708,7.404964170890816e-30
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2012,1.282847404838094,1.0899385200089244,1.4757562896672636,0.09842470900017058,13.033794235915604,1.6188593996467595e-38
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2013,1.4838622713569267,1.2892981785168616,1.6784263641969919,0.09926921840133901,14.947858915920621,5.569512722010551e-50
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2014,1.361014052158113,1.159236499765495,1.5627916045507313,0.1029496225360332,13.220194679992607,1.4406911067132044e-39
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2015,1.4448574691539853,1.2429308123416052,1.6467841259663654,0.10302569761748272,14.024243490381407,2.908629855978136e-44
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,intercept,MGH_2016,1.3443058217867412,1.1640100020262905,1.524601641547192,0.09198935346904395,14.61371094687739,7.151460226684312e-48
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,amplitude,NA,0.04894930485990692,0.005096749949641946,0.0928018597701719,0.022374163635744508,2.187760206674564,0.028705425944576035
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,phase,NA,2.2233788061144173,0.6187650317747464,3.8279925804540884,0.8186955408347601,2.715757806433648,0.006621465126995172
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,beta_age,,0.0077039741499456945,0.006255165050466161,0.009152783249425228,7.392018990693478e-4,10.42201617669674,2.4950421753331564e-25
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,beta_sex,,0.4704865713056425,0.4221326961201579,0.518840446491127,0.024670797814089318,19.070585996086066,5.941304267753514e-80
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2007,0.022419598397751143,-0.01661694196515947,0.061456138760661756,0.01991696820493941,1.1256531700538177,0.26033384606223414
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2008,-0.06445612706285946,-0.1029162843207101,-0.02599596980500881,0.019622889788393803,-3.2847418376157225,0.0010235511811696007
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2009,0.04641303909207281,0.0072277606250726045,0.08559831755907302,0.01999285638720338,2.321481142723554,0.020276797493714145
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2010,-0.02519971880608735,-0.06352533276976,0.013125895157585301,0.019554243989165214,-1.2887084164465898,0.19752319461411083
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2011,-0.03556910868794283,-0.07057841750071896,-5.597998751667027e-4,0.017862220473909264,-1.9913038661625195,0.04646909921755942
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2012,-0.007163398204015938,-0.042829441026127874,0.028502644618096,0.018197295003092476,-0.393651814887794,0.6938447981810223
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2013,0.0036663080444454326,-0.03475849796063382,0.04209111404952469,0.019604853103510695,0.18701022777818707,0.8516556321975941
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2014,0.00785527710414974,-0.03039454568472926,0.04610509989302874,0.019515574311869368,0.402513242942185,0.6873131893981661
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2015,0.025964126527142736,-0.012289982334301966,0.06421823538858744,0.019517761123769743,1.3302820114711966,0.18344950769688162
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2016,-0.006141239488579095,-0.04248414248119963,0.030201663504041444,0.018542638170542282,-0.3311955630097642,0.7405022927968983
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2017,0.01268324798648643,-0.021868974292055525,0.04723547026502838,0.017629008773163937,0.7194532687392908,0.4718750619844905
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2018,0.07003575569256719,0.03312921026803132,0.10694230111710307,0.01883021612419922,3.7193282982324534,2.006223085405328e-4
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2019,-0.025767021516461083,-0.060232849623618606,0.00869880659069644,0.017584929304323746,-1.4652900259386055,0.14286681989599995
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2007,-0.026284104955695126,-0.05855213700558419,0.005983927094193941,0.016463584180329432,-1.5964995633878545,0.11040244280536676
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2008,0.0056199567797254645,-0.025391264105092924,0.03663117766454385,0.01582234221109722,0.3551912039788793,0.7224523138246022
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2009,0.009104929816501533,-0.021453859324049945,0.03966371895705301,0.015591505446832346,0.5839673306435806,0.5592527715444575
